customerID,Contract,tenure,MonthlyCharges,Churn,rule_risk_score,ChurnProbability,RiskTier,AnnualValueAtRisk,RecommendedAction
1302-UHBDD,Month-to-month,20,89.95,No,6,0.808,Critical,1079.4,Call this week: offer 1-year contract discount
8648-PFRMP,Month-to-month,14,46.35,No,4,0.808,Critical,556.2,Call this week: offer 1-year contract discount
8490-BXHEO,Month-to-month,18,80.55,No,6,0.808,Critical,966.5999999999999,Call this week: offer 1-year contract discount
7952-OBOYL,Month-to-month,3,89.85,No,7,0.808,Critical,1078.1999999999998,Call this week: offer 1-year contract discount
1766-GKNMI,Month-to-month,29,84.9,No,6,0.807,Critical,1018.8000000000001,Call this week: offer 1-year contract discount
4291-SHSBH,Month-to-month,7,69.55,No,7,0.807,Critical,834.5999999999999,Call this week: offer 1-year contract discount
2187-PKZAY,Month-to-month,12,79.95,No,8,0.807,Critical,959.4000000000001,Call this week: offer 1-year contract discount
6175-IRFIT,Month-to-month,5,78.75,No,8,0.807,Critical,945.0,Call this week: offer 1-year contract discount
4770-UEZOX,Month-to-month,2,74.75,No,8,0.806,Critical,897.0,Call this week: offer 1-year contract discount
5183-SNMJQ,Month-to-month,10,95.1,No,7,0.805,Critical,1141.1999999999998,Call this week: offer 1-year contract discount
3312-UUMZW,Month-to-month,32,98.85,No,6,0.805,Critical,1186.1999999999998,Call this week: offer 1-year contract discount
0848-ZGQIJ,Month-to-month,16,94.65,No,6,0.805,Critical,1135.8000000000002,Call this week: offer 1-year contract discount
1384-RCUXW,Month-to-month,16,80.55,No,6,0.805,Critical,966.5999999999999,Call this week: offer 1-year contract discount
7072-MBHEV,Month-to-month,11,78.1,No,8,0.805,Critical,937.1999999999999,Call this week: offer 1-year contract discount
5119-NZPTV,Month-to-month,2,70.1,No,8,0.804,Critical,841.1999999999999,Call this week: offer 1-year contract discount
4137-BTIKL,Month-to-month,2,90.75,No,8,0.803,Critical,1089.0,Call this week: offer 1-year contract discount
7517-LDMPS,Month-to-month,12,84.6,No,8,0.803,Critical,1015.1999999999999,Call this week: offer 1-year contract discount
9167-APMXZ,Month-to-month,22,84.15,No,6,0.802,Critical,1009.8000000000001,Call this week: offer 1-year contract discount
6198-ZFIOJ,Month-to-month,5,75.6,No,8,0.802,Critical,907.1999999999999,Call this week: offer 1-year contract discount
8160-HOWOX,Month-to-month,7,66.85,No,6,0.802,Critical,802.1999999999999,Call this week: offer 1-year contract discount
8617-ENBDS,Month-to-month,3,73.6,No,8,0.802,Critical,883.1999999999999,Call this week: offer 1-year contract discount
5119-KEPFY,Month-to-month,36,95.0,No,6,0.802,Critical,1140.0,Call this week: offer 1-year contract discount
7426-RHZGU,Month-to-month,9,95.9,No,7,0.801,Critical,1150.8000000000002,Call this week: offer 1-year contract discount
4480-QQRHC,Month-to-month,8,74.05,No,8,0.801,Critical,888.5999999999999,Call this week: offer 1-year contract discount
4059-IIEBK,Month-to-month,7,78.55,No,8,0.8,Critical,942.5999999999999,Call this week: offer 1-year contract discount
3966-HRMZA,Month-to-month,3,75.05,No,8,0.8,Critical,900.5999999999999,Call this week: offer 1-year contract discount
3904-UKFRE,Month-to-month,4,80.1,No,8,0.8,Critical,961.1999999999999,Call this week: offer 1-year contract discount
8818-DOPVL,Month-to-month,46,104.45,No,6,0.8,Critical,1253.4,Call this week: offer 1-year contract discount
1475-VWVDO,Month-to-month,7,74.9,No,8,0.799,Critical,898.8000000000001,Call this week: offer 1-year contract discount
0581-MDMPW,Month-to-month,24,88.95,No,6,0.799,Critical,1067.4,Call this week: offer 1-year contract discount
7801-KICAO,Month-to-month,18,74.15,No,6,0.799,Critical,889.8000000000001,Call this week: offer 1-year contract discount
7278-CKDNC,Month-to-month,24,80.5,No,6,0.799,Critical,966.0,Call this week: offer 1-year contract discount
8270-RKSAP,Month-to-month,9,70.5,No,8,0.798,Critical,846.0,Call this week: offer 1-year contract discount
6242-MBHPK,Month-to-month,23,95.1,No,6,0.798,Critical,1141.1999999999998,Call this week: offer 1-year contract discount
2373-NTKOD,Month-to-month,8,66.25,No,6,0.798,Critical,795.0,Call this week: offer 1-year contract discount
8325-QRPZR,Month-to-month,7,75.15,No,8,0.798,Critical,901.8000000000001,Call this week: offer 1-year contract discount
0674-DGMAQ,Month-to-month,32,93.5,No,6,0.798,Critical,1122.0,Call this week: offer 1-year contract discount
9903-LYSAB,Month-to-month,18,73.15,No,6,0.797,Critical,877.8000000000001,Call this week: offer 1-year contract discount
9904-EHEVJ,Month-to-month,32,91.35,No,6,0.797,Critical,1096.1999999999998,Call this week: offer 1-year contract discount
0793-TWELN,Month-to-month,4,80.15,No,8,0.797,Critical,961.8000000000001,Call this week: offer 1-year contract discount
2038-OEQZH,Month-to-month,4,86.05,No,8,0.797,Critical,1032.6,Call this week: offer 1-year contract discount
0093-EXYQL,Month-to-month,40,91.55,No,6,0.797,Critical,1098.6,Call this week: offer 1-year contract discount
3588-WSTTJ,Month-to-month,35,99.05,No,6,0.797,Critical,1188.6,Call this week: offer 1-year contract discount
7315-WYOAW,Month-to-month,13,100.75,No,5,0.797,Critical,1209.0,Call this week: offer 1-year contract discount
8266-VBFQL,Month-to-month,4,90.4,No,7,0.796,Critical,1084.8000000000002,Call this week: offer 1-year contract discount
8981-FJGLA,Month-to-month,11,78.0,No,8,0.796,Critical,936.0,Call this week: offer 1-year contract discount
4546-FOKWR,Month-to-month,16,74.75,No,6,0.796,Critical,897.0,Call this week: offer 1-year contract discount
2692-BUCFV,Month-to-month,29,101.45,No,6,0.796,Critical,1217.4,Call this week: offer 1-year contract discount
1608-GMEWB,Month-to-month,45,93.9,No,6,0.796,Critical,1126.8000000000002,Call this week: offer 1-year contract discount
3518-PZXZQ,Month-to-month,1,55.3,No,6,0.795,Critical,663.5999999999999,Call this week: offer 1-year contract discount
0147-ESWWR,Month-to-month,39,101.25,No,5,0.795,Critical,1215.0,Call this week: offer 1-year contract discount
1689-YQBYY,Month-to-month,12,76.6,No,8,0.795,Critical,919.1999999999999,Call this week: offer 1-year contract discount
6127-IYJOZ,Month-to-month,1,45.85,No,6,0.795,Critical,550.2,Call this week: offer 1-year contract discount
5701-YVSVF,Month-to-month,11,82.9,No,7,0.794,Critical,994.8000000000001,Call this week: offer 1-year contract discount
7508-SMHXL,Month-to-month,15,89.0,No,6,0.794,Critical,1068.0,Call this week: offer 1-year contract discount
4536-PLEQY,Month-to-month,12,85.05,No,8,0.794,Critical,1020.5999999999999,Call this week: offer 1-year contract discount
9355-NPPFS,Month-to-month,26,78.8,No,6,0.794,Critical,945.5999999999999,Call this week: offer 1-year contract discount
7318-EIVKO,Month-to-month,8,59.25,No,6,0.793,Critical,711.0,Call this week: offer 1-year contract discount
0508-OOLTO,Month-to-month,2,71.65,No,8,0.793,Critical,859.8000000000001,Call this week: offer 1-year contract discount
6918-UMQCG,Month-to-month,5,80.2,No,8,0.793,Critical,962.4000000000001,Call this week: offer 1-year contract discount
1304-BCCFO,Month-to-month,9,70.05,No,7,0.792,Critical,840.5999999999999,Call this week: offer 1-year contract discount
8120-JDCAM,Month-to-month,4,69.55,No,7,0.792,Critical,834.5999999999999,Call this week: offer 1-year contract discount
2740-TVLFN,Month-to-month,1,50.15,No,6,0.792,Critical,601.8,Call this week: offer 1-year contract discount
3352-ALMCK,Month-to-month,40,102.65,No,6,0.792,Critical,1231.8000000000002,Call this week: offer 1-year contract discount
5399-ZIMKF,Month-to-month,5,74.65,No,8,0.792,Critical,895.8000000000001,Call this week: offer 1-year contract discount
3223-DWFIO,Month-to-month,4,69.35,No,7,0.791,Critical,832.1999999999999,Call this week: offer 1-year contract discount
5144-TVGLP,Month-to-month,38,94.75,No,6,0.791,Critical,1137.0,Call this week: offer 1-year contract discount
0112-QAWRZ,Month-to-month,16,90.8,No,6,0.791,Critical,1089.6,Call this week: offer 1-year contract discount
4716-HHKQH,Month-to-month,20,107.05,No,5,0.79,Critical,1284.6,Call this week: offer 1-year contract discount
5989-PGKJB,Month-to-month,16,86.25,No,6,0.79,Critical,1035.0,Call this week: offer 1-year contract discount
5934-RMPOV,Month-to-month,22,84.75,No,6,0.79,Critical,1017.0,Call this week: offer 1-year contract discount
0248-IPDFW,Month-to-month,1,50.1,No,6,0.789,Critical,601.2,Call this week: offer 1-year contract discount
2782-LFZVW,Month-to-month,11,58.95,No,6,0.788,Critical,707.4000000000001,Call this week: offer 1-year contract discount
3916-NRPAP,Month-to-month,3,85.7,No,8,0.788,Critical,1028.4,Call this week: offer 1-year contract discount
7748-UMTRK,Month-to-month,30,101.3,No,5,0.788,Critical,1215.6,Call this week: offer 1-year contract discount
6048-QBXKL,Month-to-month,2,56.55,No,6,0.788,Critical,678.5999999999999,Call this week: offer 1-year contract discount
4559-UWIHT,Month-to-month,14,82.65,No,6,0.787,Critical,991.8000000000001,Call this week: offer 1-year contract discount
5501-TVMGM,Month-to-month,1,55.25,No,6,0.787,Critical,663.0,Call this week: offer 1-year contract discount
3420-YJLQT,Month-to-month,2,79.55,No,8,0.787,Critical,954.5999999999999,Call this week: offer 1-year contract discount
4583-PARNH,Month-to-month,16,91.55,No,5,0.787,Critical,1098.6,Call this week: offer 1-year contract discount
6339-YPSAH,Month-to-month,9,73.8,No,8,0.787,Critical,885.5999999999999,Call this week: offer 1-year contract discount
7562-UXTPG,Month-to-month,13,70.15,No,6,0.787,Critical,841.8000000000001,Call this week: offer 1-year contract discount
2041-JIJCI,Month-to-month,5,64.0,No,6,0.786,Critical,768.0,Call this week: offer 1-year contract discount
0491-KAPQG,Month-to-month,21,73.7,No,6,0.786,Critical,884.4000000000001,Call this week: offer 1-year contract discount
8040-MNRTF,Month-to-month,1,71.1,No,8,0.785,Critical,853.1999999999999,Call this week: offer 1-year contract discount
7901-TBKJX,Month-to-month,56,101.05,No,6,0.785,Critical,1212.6,Call this week: offer 1-year contract discount
9822-OAOVB,Month-to-month,1,55.45,No,6,0.785,Critical,665.4000000000001,Call this week: offer 1-year contract discount
8059-UDZFY,Month-to-month,33,105.35,No,6,0.785,Critical,1264.1999999999998,Call this week: offer 1-year contract discount
4998-IKFSE,Month-to-month,30,100.45,No,6,0.785,Critical,1205.4,Call this week: offer 1-year contract discount
8734-DKSTZ,Month-to-month,10,85.95,No,8,0.784,Critical,1031.4,Call this week: offer 1-year contract discount
6705-LXORM,Month-to-month,5,70.05,No,8,0.784,Critical,840.5999999999999,Call this week: offer 1-year contract discount
6435-SRWBJ,Month-to-month,5,82.75,No,7,0.784,Critical,993.0,Call this week: offer 1-year contract discount
6402-EJMWF,Month-to-month,4,55.3,No,6,0.784,Critical,663.5999999999999,Call this week: offer 1-year contract discount
4360-PNRQB,Month-to-month,18,75.6,No,6,0.783,Critical,907.1999999999999,Call this week: offer 1-year contract discount
4854-CIDCF,Month-to-month,3,73.85,No,8,0.783,Critical,886.1999999999999,Call this week: offer 1-year contract discount
7284-BUYEC,Month-to-month,5,50.95,No,6,0.782,Critical,611.4000000000001,Call this week: offer 1-year contract discount
4521-YEEHE,Month-to-month,18,88.85,No,5,0.782,Critical,1066.1999999999998,Call this week: offer 1-year contract discount
2920-RNCEZ,Month-to-month,1,69.95,No,7,0.782,Critical,839.4000000000001,Call this week: offer 1-year contract discount
4299-SIMNS,Month-to-month,9,81.15,No,8,0.782,Critical,973.8000000000001,Call this week: offer 1-year contract discount
2974-GGUXS,Month-to-month,36,91.95,No,6,0.782,Critical,1103.4,Call this week: offer 1-year contract discount
0455-XFASS,Month-to-month,3,69.55,No,7,0.781,Critical,834.5999999999999,Call this week: offer 1-year contract discount
3717-OEAUQ,Month-to-month,2,70.7,No,8,0.781,Critical,848.4000000000001,Call this week: offer 1-year contract discount
5035-BVCXS,Month-to-month,11,75.9,No,8,0.781,Critical,910.8000000000001,Call this week: offer 1-year contract discount
2468-SJFLM,Month-to-month,1,74.3,No,7,0.781,Critical,891.5999999999999,Call this week: offer 1-year contract discount
9054-FOWNV,Month-to-month,22,88.75,No,6,0.781,Critical,1065.0,Call this week: offer 1-year contract discount
3797-FKOGQ,Month-to-month,11,86.2,No,8,0.781,Critical,1034.4,Call this week: offer 1-year contract discount
2203-GHNWN,Month-to-month,24,79.65,No,6,0.78,Critical,955.8000000000001,Call this week: offer 1-year contract discount
1194-HVAIF,Month-to-month,27,95.0,No,6,0.78,Critical,1140.0,Call this week: offer 1-year contract discount
0674-EYYZV,Month-to-month,1,54.65,No,6,0.78,Critical,655.8,Call this week: offer 1-year contract discount
0434-CSFON,Month-to-month,47,100.5,No,6,0.779,Critical,1206.0,Call this week: offer 1-year contract discount
5605-IYGFG,Month-to-month,7,69.85,No,7,0.779,Critical,838.1999999999999,Call this week: offer 1-year contract discount
0225-ZORZP,Month-to-month,3,84.3,No,8,0.779,Critical,1011.5999999999999,Call this week: offer 1-year contract discount
5339-PXDVH,Month-to-month,4,90.65,No,8,0.779,Critical,1087.8000000000002,Call this week: offer 1-year contract discount
9494-MRNYX,Month-to-month,10,75.05,No,8,0.779,Critical,900.5999999999999,Call this week: offer 1-year contract discount
7442-YGZFK,Month-to-month,1,49.8,No,6,0.778,Critical,597.5999999999999,Call this week: offer 1-year contract discount
0869-PAPRP,Month-to-month,26,85.7,No,6,0.778,Critical,1028.4,Call this week: offer 1-year contract discount
9506-UXUSK,Month-to-month,13,70.15,No,6,0.778,Critical,841.8000000000001,Call this week: offer 1-year contract discount
0027-KWYKW,Month-to-month,23,83.75,No,6,0.778,Critical,1005.0,Call this week: offer 1-year contract discount
8035-PWSEV,Month-to-month,6,89.25,No,7,0.778,Critical,1071.0,Call this week: offer 1-year contract discount
5091-HFAZW,Month-to-month,2,91.15,No,8,0.777,Critical,1093.8000000000002,Call this week: offer 1-year contract discount
5019-GQVCR,Month-to-month,43,84.85,No,6,0.777,Critical,1018.1999999999999,Call this week: offer 1-year contract discount
7928-VJYAB,Month-to-month,11,90.6,No,8,0.776,Critical,1087.1999999999998,Call this week: offer 1-year contract discount
4238-JSSWH,Month-to-month,35,102.05,No,6,0.776,Critical,1224.6,Call this week: offer 1-year contract discount
2603-HVKCG,Month-to-month,31,101.4,No,6,0.776,Critical,1216.8000000000002,Call this week: offer 1-year contract discount
0258-NOKBL,Month-to-month,3,90.4,No,8,0.775,Critical,1084.8000000000002,Call this week: offer 1-year contract discount
5044-LRQAQ,Month-to-month,7,69.2,No,7,0.775,Critical,830.4000000000001,Call this week: offer 1-year contract discount
6652-YFFJO,Month-to-month,11,64.9,No,6,0.774,Critical,778.8000000000001,Call this week: offer 1-year contract discount
5543-QDCRY,Month-to-month,4,56.4,No,6,0.773,Critical,676.8,Call this week: offer 1-year contract discount
1730-ZMAME,Month-to-month,32,79.5,No,6,0.773,Critical,954.0,Call this week: offer 1-year contract discount
0899-LIIBW,Month-to-month,34,100.85,No,6,0.773,Critical,1210.1999999999998,Call this week: offer 1-year contract discount
2824-MYYBN,Month-to-month,37,95.25,No,6,0.773,Critical,1143.0,Call this week: offer 1-year contract discount
6994-KERXL,Month-to-month,4,55.9,No,6,0.773,Critical,670.8,Call this week: offer 1-year contract discount
5879-SESNB,Month-to-month,11,75.25,No,8,0.772,Critical,903.0,Call this week: offer 1-year contract discount
5899-OUVKV,Month-to-month,31,94.5,No,6,0.772,Critical,1134.0,Call this week: offer 1-year contract discount
6088-BXMRG,Month-to-month,32,98.85,No,6,0.772,Critical,1186.1999999999998,Call this week: offer 1-year contract discount
1580-BMCMR,Month-to-month,19,87.3,No,6,0.772,Critical,1047.6,Call this week: offer 1-year contract discount
8563-OYMQY,Month-to-month,17,90.95,No,6,0.771,Critical,1091.4,Call this week: offer 1-year contract discount
3365-SAIGS,Month-to-month,17,83.55,No,6,0.771,Critical,1002.5999999999999,Call this week: offer 1-year contract discount
5857-TYBCJ,Month-to-month,44,89.2,No,6,0.771,Critical,1070.4,Call this week: offer 1-year contract discount
1230-QAJDW,Month-to-month,3,65.25,No,5,0.771,Critical,783.0,Call this week: offer 1-year contract discount
8378-LKJAF,Month-to-month,38,101.15,No,6,0.77,Critical,1213.8000000000002,Call this week: offer 1-year contract discount
1658-TJVOA,Month-to-month,6,74.1,No,8,0.77,Critical,889.1999999999999,Call this week: offer 1-year contract discount
2761-XECQW,Month-to-month,8,43.35,No,6,0.77,Critical,520.2,Call this week: offer 1-year contract discount
9921-QFQUL,Month-to-month,23,90.15,No,6,0.77,Critical,1081.8000000000002,Call this week: offer 1-year contract discount
3050-GBUSH,Month-to-month,3,34.8,No,6,0.769,Critical,417.59999999999997,Call this week: offer 1-year contract discount
5331-RGMTT,Month-to-month,54,99.05,No,6,0.769,Critical,1188.6,Call this week: offer 1-year contract discount
